"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-community-cll$" ::DELIM::  "Oracle MySQL Community hosted on CPanel"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-cll-lve$" ::DELIM::  "Oracle MySQL on CloudLinux in a Lightweight Virtual Environment (LVE)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-community-cll-lve$" ::DELIM::  "Oracle MySQL Community on CloudLinux in a Lightweight Virtual Environment (LVE)"
"^(\d{1,2}\.\d{1,3}\.\d{1,2})-0ubuntu0.(\d\d\.\d\d)[.\d]*(?:-log)?$" ::DELIM::  "Oracle MySQL on Ubuntu"
"^(\d{1,2}\.\d{1,3}\.\d{1,2})-(?:Debian_)?\dubuntu(\d{1,2}\.\d\d)[.\d]*(?:-log)?$" ::DELIM::  "Oracle MySQL on Ubuntu"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})[-_](?:Ubuntu[_-])?(?:Debian[_-])?\d{1,2}(?:~exp1)?ubuntu\d{1,2}(?:\.\d)?(?:-log)?$" ::DELIM::  "Oracle MySQL on Ubuntu where trailing digits aren't OS version"
"^(\d{1,2}\.\d{1,3}\.[^+]+)\+deb\.sury\.org~precise\+\d(?:-log)?$" ::DELIM::  "Oracle MySQL on Ubuntu 12.04 (Precise Pangolin) packaged by deb.sury.org"
"^(\d{1,2}\.\d{1,3}\.[^+]+)\+deb\.sury\.org~trusty\+\d(?:-log)?$" ::DELIM::  "Oracle MySQL on Ubuntu 14.04 (Trusty Tahr) packaged by deb.sury.org"
"^(\d{1,2}\.\d{1,3}\.[^+]+)\+(?:squeeze\d|deb6u1)(?:-log)?$" ::DELIM::  "Oracle MySQL on Debian 6.0 (squeeze)"
"^(\d{1,2}\.\d{1,3}\.[^+]+)\+wheezy\d(?:-log)?$" ::DELIM::  "Oracle MySQL on Debian 7.0 (wheezy)"
"^(\d{1,2}\.\d{1,3}\.[^+]+)\+lenny\d*(?:\+spu\d)?(?:-log)?$" ::DELIM::  "Oracle MySQL on Debian 5.0 (lenny)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-\d~bpo50" ::DELIM::  "Oracle MySQL Backport on Debian 5.0 (lenny)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}).*~?bpo40(?:\+\d)?(?:-log)?$" ::DELIM::  "Oracle MySQL Backport on Debian 4.0 (etch)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-Debian.*~?bpo31(?:\+\d)?(?:-log)?$" ::DELIM::  "Oracle MySQL Backport on Debian 3.1 (sarge)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-Debian_\d~?bpo\.?\d" ::DELIM::  "Oracle MySQL Backport on Debian"
"^(\d{1,2}\.\d{1,3}\.\d{1,2})-Debian_\d?etch\d*(?:-log)?$" ::DELIM::  "Oracle MySQL on Debian 4.0 (etch)"
"^(\d{1,2}\.\d{1,3}\.\d{1,2})[_-]Debian[_-]\d{1,2}sarge\d*(?:-log)?$" ::DELIM::  "Oracle MySQL on Debian 3.1 (sarge)"
"^(\d{1,2}\.\d{1,3}\.\d{1,2})[_-]Debian[_-]\d{1,2}woody\d*(?:-log)?$" ::DELIM::  "Oracle MySQL on Debian 3.0 (woody)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})(?:[_-]\d{8})?[_-]Debian[_-]\d{1,2}(?:-log)?$" ::DELIM::  "Oracle MySQL on Debian (Generic match)"
"^(\d{1,2}\.\d{1,3}\.\d{1,2})(?:-rc)?[_-]Debian[_-]\d{1,2}~ppa\d(?:-log)?$" ::DELIM::  "Oracle MySQL on Debian (Generic match) using PPA"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})(?:-\d{1,2})?(?:-Debian)?(?:-Dotdeb)?[-~_\d\.]+dotdeb\.\d(?:-log)?$" ::DELIM::  "Oracle MySQL packaged by DotDeb.org"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})(?:-alpha)?(?:-beta)?(?:-gamma)?(?:-rc)?-standard(?:-log)?$" ::DELIM::  "Oracle MySQL Standard Edition"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-pro(?:-gpl)?-nt(?:-log)?$" ::DELIM::  "Oracle MySQL Commercial Edition with Named Pipes (Windows)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-pro(?:-gpl)?(?:-cert)?(?:-log)?$" ::DELIM::  "Oracle MySQL Commercial Edition"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}sp1)" ::DELIM::  "Oracle MySQL Enterprise Edition"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-enterprise-nt" ::DELIM::  "Oracle MySQL Enterprise Edition with Named Pipes (Windows)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})(?:-rc)?-enterprise" ::DELIM::  "Oracle MySQL Enterprise Edition"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-ndb-\d\.\d{1,2}\.[a-f\d]{1,3})" ::DELIM::  "Oracle MySQL Cluster Edition"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-CLUSTERS?(?:-log)?$" ::DELIM::  "Oracle MySQL Cluster Edition"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-classic(?:-log)?" ::DELIM::  "Oracle MySQL Classic Edition"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-?rel\d\d\.\d)(?:-log)?" ::DELIM::  "Percona Server (MySQL fork) match w/ 'rel'"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-\d\d\.\d{1,2}-rel\d\d\.\d{1,2}(?:-log)?$" ::DELIM::  "Percona Server (MySQL fork) match w/ 'rel' variant 1"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-(?:rc)?percona" ::DELIM::  "Percona Server (MySQL fork) w/ percona in banner"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-\d\d\.\d{1,2}(?:-\d\d)?(?:-log)?$" ::DELIM::  "Percona Server (MySQL fork) (just version number match)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-rc\d\d\.\d(?:-log)?$" ::DELIM::  "Percona Server (MySQL fork) match w/ 'rc'"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-\d\d\.\d-\d{3}\.trusty(?:-log)?$" ::DELIM::  "Percona Server (MySQL fork) on Ubuntu 14.04 (Trusty Tahr)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-\d\d\.\d-\d{3}\.saucy(?:-log)?$" ::DELIM::  "Percona Server (MySQL fork) on Ubuntu 13.10 (Saucy Salamander)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-\d\d\.\d-\d{3}\.quantal(?:-log)?$" ::DELIM::  "Percona Server (MySQL fork) on Ubuntu 12.10 (Quantal Quetzal)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-\d\d\.\d-\d{3}\.precise(?:-log)?$" ::DELIM::  "Percona Server (MySQL fork) on Ubuntu 12.04 LTS (Precise Pangolin)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-\d\d\.\d-\d{3}\.wheezy(?:-log)?$" ::DELIM::  "Percona Server (MySQL fork) on Debian 7.0 (wheezy)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-\d\d\.\d-\d{3}\.squeeze(?:-log)?$" ::DELIM::  "Percona Server (MySQL fork) on Debian 6.0 (squeeze)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-nmm" ::DELIM::  "Oracle MySQL (nmm variant)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-nightly-\d{8}(?:-log)?$" ::DELIM::  "Oracle MySQL nightly build"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-SERVER" ::DELIM::  "Oracle MySQL (SERVER variant)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-ISPrime" ::DELIM::  "Oracle MySQL (ISPrime variant)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-rc-\d\.\d{1,2}\.[a-f\d]{1,3}" ::DELIM::  "Oracle MySQL possibly Debian specific"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-ius(?:-log)?$" ::DELIM::  "Oracle MySQL packaged for RHEL/CentOS by IUS"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})[\.-]d\d{1,2}-ourdelta\d{0,2}(?:-log)?$" ::DELIM::  "Oracle MySQL tweaked and packaged by OurDelta"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-Alibaba(?:-rds)?-\d{6}(?:-log)?$" ::DELIM::  "Oracle MySQL Alibaba build? distro? Aliyun.com hosted?"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB-cll-lve$" ::DELIM::  "MariaDB MariaDB on CloudLinux in a Lightweight Virtual Environment (LVE)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~wheezy(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Debian 7.0 (wheezy)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~squeeze(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Debian 6.0 (squeeze)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-MariaDB.+~lenny(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Debian 5.0 (lenny)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~sid(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Debian Unstable/No version  (sid)"
"^(\d{1,2}\.\d{1,3}\.\d{1,4})-MariaDB-\dubuntu\d\.(\d{1,2}\.\d\d)[\.\d]*(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Ubuntu"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~xenial(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Ubuntu 16.04 (Xenial Xerus)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~utopic(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Ubuntu 14.10 (Utopic Unicorn)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~trusty(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Ubuntu 14.04 (Trusty Tahr)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~saucy(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Ubuntu 13.10 (Saucy Salamander)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~raring(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Ubuntu 13.04 (Raring Ringtail)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~quantal(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Ubuntu 12.10 (Quantal Quetzal)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~precise(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Ubuntu 12.04 LTS (Precise Pangolin)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~lucid(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Ubuntu 10.04 (Lucid Lynx)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~hardy(?:-log)?$" ::DELIM::  "MariaDB MariaDB on Ubuntu 8.04 LTS (Hardy Heron)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~trusty-wsrep(?:-log)?$" ::DELIM::  "MariaDB MariaDB with Galera Cluster on Ubuntu 14.04 (Trusty Tahr)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~saucy-wsrep(?:-log)?$" ::DELIM::  "MariaDB MariaDB with Galera Cluster on Ubuntu 13.10 (Saucy Salamander)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~precise-wsrep(?:-log)?$" ::DELIM::  "MariaDB MariaDB with Galera Cluster on Ubuntu 12.04 (Precise Pangolin)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~lucid-wsrep(?:-log)?$" ::DELIM::  "MariaDB MariaDB with Galera Cluster on Ubuntu 10.04 TLS (Lucid Lynx)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~wheezy-wsrep(?:-log)?$" ::DELIM::  "MariaDB MariaDB with Galera Cluster on Debian 7.0 (wheezy)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~squeeze-wsrep(?:-log)?$" ::DELIM::  "MariaDB MariaDB with Galera Cluster on Debian 6.0 (squeeze)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB.+~sid-wsrep(?:-log)?$" ::DELIM::  "MariaDB MariaDB with Galera Cluster on Debian Unstable/No version (sid)"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB-wsrep(?:-log)?$" ::DELIM::  "MariaDB MariaDB with Galera Cluster"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-Maria(?:DB)?[-\d]*(?:-debug)?(?:-ga)?(?:-beta)?(?:-mariadb)?[~\.\d]*(?:-log)?$" ::DELIM::  "MariaDB MariaDB"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-Community-Maria(?:DB)?(?:-log)?$" ::DELIM::  "MariaDB MariaDB Community Edition"
"^(?:\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}-)?(\d{1,2}\.\d{1,3}\.[a-f\d]{1,4})-MariaDB-enterprise$" ::DELIM::  "MariaDB MariaDB Enterprise Edition"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-falcon-alpha-community-nt" ::DELIM::  "Oracle MySQL with defunct Falcon Storage Engine with Named Pipes (Windows)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-falcon-alpha(?:-community)?(?:-log)?$" ::DELIM::  "Oracle MySQL with defunct Falcon Storage Engine"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-tokudb-\d\.\d\.\d{1,2}(?:-\d*)?(?:-log)?$" ::DELIM::  "Tokutek customized MySQL"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-tokudb-.*MariaDB(?:-log)?$" ::DELIM::  "Tokutek customized MariaDB"
"^^(\d{1,2}\.\d{1,2}\.[a-f\d]{1,3})-Sphinx" ::DELIM::  "Oracle MySQL with the Sphinx full text search engine"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})(?:-\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})?\+tld\d" ::DELIM::  "Oracle MySQL packaged by TLD Linux"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-Debian_\d\.infrant\d$" ::DELIM::  "Oracle MySQL on a Netgear ReadyNAS"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-beget(?:-log)?$" ::DELIM::  "Oracle MySQL at Ukrainian hoster BeGet(?)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-(?:Linuxtone.Org|LTOPS)(?:-log)?$" ::DELIM::  "Oracle MySQL at Chinese hoster Linuxtone.org"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-xencdn.net(?:-log)?$" ::DELIM::  "Oracle MySQL at Chinese hoster Xencdn.net"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-Comsenz(?:-log)?$" ::DELIM::  "Oracle MySQL at Chinese hoster Comsenz"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-www\.gamewave\.net(?:-edition)?(?:-log)?$" ::DELIM::  "Oracle MySQL at Chinese game hoster Gamewave"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}(?:[.-]\d{1,2})?(?:[.-]\d{1})?)[-\d]*-beget(?:-log)?$" ::DELIM::  "Oracle MySQL at Russian hoster Beget"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})yes(?:-log)?$" ::DELIM::  "Oracle MySQL part of KB2 / Kimsboard (Korean site mgmt)?"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})\.t\d{1,2}(?:[\.\d]{3})?(?:-log)?$" ::DELIM::  "Oracle MySQL audited/published by Twitter"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}) Hybrid Cluster MySQL Proxy to$" ::DELIM::  "Oracle MySQL by Hybrid Cluster (hosted?)"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}) ScaleBase Data Traffic Manager [\.\d]+$" ::DELIM::  "Oracle MySQL behind ScaleBase Data Traffic Manager"
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3})-\d\d\.\d{1,2}-\d\.ctbanco\d+(?:-log)?$" ::DELIM::  "Percona Server (MySQL fork) with 'ctbanco' "
"^(\d{1,2}\.\d{1,3}\.[a-f\d]{1,3}) Complete MySQL by Server Logistics(?:-log)?$" ::DELIM::  "Oracle MySQL packaged by Server Logistics, Mac specific"
"^Stroj '[^']+' nemá povoleno se k tomuto MySQL serveru připojit$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (cze)"
"^Værten '[^']+' kan ikke tilkoble denne MySQL-server$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (dan)"
"^Het is host '[^']+' is niet toegestaan verbinding te maken met deze MySQL server$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (nla)"
"^^(?:#HY000)?Host '[^']+' is not allowed to connect to this MySQL server$$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (eng)"
"^Masinal '[^']+' puudub ligipääs sellele MySQL serverile$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (est)"
"^Le hôte '[^']+' n'est pas authorisé à se connecter à ce serveur MySQL$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (fre)"
"^Host '[^']+' hat keine Berechtigung, sich mit diesem MySQL-Server zu verbinden$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (ger)"
"^Ο υπολογιστής '[^']+' δεν έχει δικαίωμα σύνδεσης με τον MySQL server$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (greek)"
"^A '[^']+' host szamara nem engedelyezett a kapcsolodas ehhez a MySQL szerverhez$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (hun)"
"^Al sistema '[^']+' non e` consentita la connessione a questo server MySQL$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (ita)"
"^ホスト '[^']+' からのこの MySQL server への接続は許可されていません。$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (jpn)"
"^'[^']+' 호스트는 이 MySQL서버에 접속할 허가를 받지 못했습니다.$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (kor)"
"^'Host' '[^']+' não tem permissão para se conectar com este servidor MySQL$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (por)"
"^Host-ul '[^']+' nu este permis a se conecta la aceste server MySQL$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (rum)"
"^Хосту '[^']+' не разрешается подключаться к этому серверу MySQL$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (rus)"
"^Host-u '[^']+' nije dozvoljeno da se konektuje na ovaj MySQL server$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (serbian)"
"^Servidor '[^']+' no está permitido para conectar con este servidor MySQL$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (spa)"
"^Denna dator, '[^']+', har inte privileger att använda denna MySQL server$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (swe)"
"^Хосту '[^']+' не доволено зв'язуватись з цим сервером MySQL$" ::DELIM::  "Oracle MySQL error ER_HOST_NOT_PRIVILEGED (ukr)"
"Stroj '[^']+' je zablokován kvůli mnoha chybám při připojování. Odblokujete použitím 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (cze)"
"Værten '[^']+' er blokeret på grund af mange fejlforespørgsler. Lås op med 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (dan)"
"Host '[^']+' is geblokkeeerd vanwege te veel verbindings fouten. Deblokkeer met 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (nla)"
"Host '[^']+' is blocked because of many connection errors; unblock with 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (eng)"
"Masin '[^']+' on blokeeritud hulgaliste ühendusvigade tõttu. Blokeeringu saab tühistada 'mysqladmin flush-hosts' käsuga" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (est)"
"L'hôte '[^']+' est bloqué à cause d'un trop grand nombre d'erreur de connexion. Débloquer le par 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (fre)"
"Host '[^']+' blockiert wegen zu vieler Verbindungsfehler. Aufheben der Blockierung mit 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (ger)"
"Ο υπολογιστής '[^']+' έχει αποκλεισθεί λόγω πολλαπλών λαθών σύνδεσης. Προσπαθήστε να διορώσετε με 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (greek)"
"A '[^']+' host blokkolodott, tul sok kapcsolodasi hiba miatt. Hasznalja a 'mysqladmin flush-hosts' parancsot" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (hun)"
"Sistema '[^']+' bloccato a causa di troppi errori di connessione. Per sbloccarlo: 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (ita)"
"接続エラーが多いため、ホスト '[^']+' は拒否されました。'mysqladmin flush-hosts' で解除できます。" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (jpn)"
"너무 많은 연결오류로 인하여 호스트 '[^']+'는 블락되었습니다. 'mysqladmin flush-hosts'를 이용하여 블락을 해제하세요" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (kor)"
"'Host' '[^']+' está bloqueado devido a muitos erros de conexão. Desbloqueie com 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (por)"
"Host-ul '[^']+' e blocat din cauza multelor erori de conectie. Poti deploca folosind 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (rum)"
"Хост '[^']+' заблокирован из-за слишком большого количества ошибок соединения. Разблокировать его можно с помощью 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (rus)"
"Host '[^']+' je blokiran zbog previše grešaka u konekciji.  Možete ga odblokirati pomoću komande 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (serbian)"
"Servidor '[^']+' está bloqueado por muchos errores de conexión.  Desbloquear con 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (spa)"
"Denna dator, '[^']+', är blockerad pga många felaktig paket. Gör 'mysqladmin flush-hosts' för att ta bort alla blockeringarna" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (swe)"
"Хост '[^']+' заблоковано з причини великої кількості помилок з'єднання. Для розблокування використовуйте 'mysqladmin flush-hosts'" ::DELIM::  "Oracle MySQL error ER_HOST_IS_BLOCKED (ukr)"
"Nemohu vytvořit nový thread \(errno -?\d+\). Pokud je ještě nějaká volná paměť, podívejte se do manuálu na část o chybách specifických pro jednotlivé operační systémy" ::DELIM::  "Oracle MySQL error ER_CANT_CREATE_THREAD (cze)"
"Kan ikke danne en ny tråd \(fejl nr. -?\d+\). Hvis computeren ikke er løbet tør for hukommelse, kan du se i brugervejledningen for en mulig operativ-system - afhængig fejl" ::DELIM::  "Oracle MySQL error ER_CANT_CREATE_THREAD (dan)"
"Kan geen nieuwe thread aanmaken \(Errcode: -?\d+\). Indien er geen tekort aan geheugen is kunt u de handleiding consulteren over een mogelijke OS afhankelijke fout" ::DELIM::  "Oracle MySQL error ER_CANT_CREATE_THREAD (nla)"
"Can't create a new thread \(errno -?\d+\); if you are not out of available memory, you can consult the manual for a possible OS-dependent bug" ::DELIM::  "Oracle MySQL error ER_CANT_CREATE_THREAD (eng, pol, nor, norwegian-ny)"
"Ei suuda luua uut lõime \(veakood -?\d+\). Kui mälu ei ole otsas, on tõenäoliselt tegemist operatsioonisüsteemispetsiifilise veaga" ::DELIM::  "Oracle MySQL error ER_CANT_CREATE_THREAD (est)"
"Impossible de créer une nouvelle tâche \(errno -?\d+\). S'il reste de la mémoire libre, consultez le manual pour trouver un éventuel bug dépendant de l'OS" ::DELIM::  "Oracle MySQL error ER_CANT_CREATE_THREAD (fre)"
"Kann keinen neuen Thread erzeugen \(Fehler: -?\d+\). Sollte noch Speicher verfügbar sein, bitte im Handbuch wegen möglicher Fehler im Betriebssystem nachschlagen" ::DELIM::  "Oracle MySQL error ER_CANT_CREATE_THREAD (ger)"
"Uj thread letrehozasa nem lehetseges \(Hibakod: -?\d+\). Amenyiben van meg szabad memoria, olvassa el a kezikonyv operacios rendszerfuggo hibalehetosegekrol szolo reszet" ::DELIM::  "Oracle MySQL error ER_CANT_CREATE_THREAD (hun)"
